,0,1,2,3,4
0,1.0,1.1203208556149733,1.1203208556149733,1.1203208556149733,1.1203208556149733
1,1.2359882005899705,1.0,1.2359882005899705,1.2359882005899705,1.2359882005899705
2,2.340782122905028,2.340782122905028,1.0,2.340782122905028,2.340782122905028
3,0.41774675972083747,0.41774675972083747,0.41774675972083747,1.0,0.41774675972083747
4,2.095,2.095,2.095,2.095,1.0
